Day,Product variant SKU,Product title,Product variant ID,Product ID,Orders,Gross sales,Discounts,Returns,Net sales,Shipping charges,Duties,Additional fees,Taxes,Total sales,Net items sold,Quantity ordered,Quantity returned,Total returns
5/10/2026,K25-32,Deep Black Slim Fit Power Stretch Pants,4.48431E+13,7.90297E+12,4,7200,0,0,7200,0,0,0,360,7560,4,4,0,0
5/10/2026,PT15-44,Dunara Beige Relaxed Fit Power Stretch Korean Pintuck Pants,4.7045E+13,8.19813E+12,1,1800.02,0,0,1800.02,0,0,0,89.98,1890,1,1,0,0
5/10/2026,LP8-42,Santorini Navy Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,1,2847.6,-1095.79,0,1751.81,0,0,0,87.6,1839.41,1,1,0,0
5/10/2026,K158-30,Navy Twill Structured Slim Fit Power Stretch Pants,4.63318E+13,7.99298E+12,2,3409.52,0,0,3409.52,0,0,0,170.48,3580,2,2,0,0
5/10/2026,PVRT6-34,Solace Blue Luxury Twill Relaxed Fit Stretch Formal Pants,4.68155E+13,8.13639E+12,1,2466.66,-335.51,0,2131.15,0,0,0,106.56,2237.71,1,1,0,0
5/10/2026,LP14-40,Morocco Green Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,1,2847.64,-1423.82,0,1423.82,0,0,0,71.18,1495,1,1,0,0
5/10/2026,CR234-40,Sandhill Khaki Relaxed Fit Stretch Cargo Pants,4.66271E+13,8.07372E+12,2,3028.57,0,0,3028.57,0,0,0,151.43,3180,2,2,0,0
5/10/2026,CR235-38,Sap Green Relaxed Fit Stretch Cargo Pants,4.66271E+13,8.07372E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/10/2026,CMK7,Dark Navy Power-Stretch Pants,3.59912E+13,5.67996E+12,2,11830.5,-3105.5,0,8725,0,0,0,1570.5,10295.5,4,4,0,0
5/10/2026,SP4-L,Nomad Beige Cotton Sweatpants,4.63945E+13,8.00883E+12,1,2371.44,-1185.72,0,1185.72,0,0,0,59.28,1245,1,1,0,0
5/10/2026,JR30-42,Authentic Blue Relaxed Fit Jeans,4.63012E+13,7.98057E+12,1,2371.42,0,0,2371.42,0,0,0,118.58,2490,1,1,0,0
5/10/2026,BD4-40,Aegean Blue Baggy Fit Jeans,4.71155E+13,8.2203E+12,2,3028.58,0,0,3028.58,0,0,0,151.42,3180,2,2,0,0
5/10/2026,LP9-36,Kyoto Grey Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,1,2847.62,-1423.81,0,1423.81,0,0,0,71.19,1495,1,1,0,0
5/10/2026,K134-38,Medium Blue Checks Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,2,2838.08,-281.77,0,2556.31,0,0,0,127.82,2684.13,2,2,0,0
5/10/2026,JOG3-M,Thorne Grey Tapered Fit Joggers,4.69315E+13,8.17865E+12,1,2371.42,0,0,2371.42,0,0,0,118.58,2490,1,1,0,0
5/10/2026,J30-30,Indigo Blue Power-Stretch Slim Fit Jeans,4.45396E+13,7.18146E+12,1,1704.78,0,0,1704.78,0,0,0,85.22,1790,1,1,0,0
5/10/2026,JR37-32,Inklock Black No Fade Jeans - Relaxed Fit,4.68746E+13,8.16009E+12,11,27133.35,0,0,27133.35,0,0,0,1356.65,28490,11,11,0,0
5/10/2026,PVR196-34,Editor Blue Checks Relaxed Fit Stretch Formal Pants,4.68941E+13,8.16387E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/10/2026,JR37-40,Inklock Black No Fade Jeans - Relaxed Fit,4.68746E+13,8.16009E+12,5,12333.34,0,0,12333.34,0,0,0,616.66,12950,5,5,0,0
5/10/2026,PV174-32,Dark Navy Stripes Slim Fit Formal Stretch Pants,4.6394E+13,8.00872E+12,2,3028.57,0,0,3028.57,0,0,0,151.43,3180,2,2,0,0
5/10/2026,J30-34,Indigo Blue Power-Stretch Slim Fit Jeans,4.36873E+13,7.18146E+12,5,8523.8,0,0,8523.8,0,0,0,426.2,8950,5,5,0,0
5/10/2026,PVR36-44,Thunder Grey Water Repellent Relaxed Fit Stretch Formal Pants,4.67026E+13,8.09246E+12,1,2466.68,0,0,2466.68,0,0,0,123.32,2590,1,1,0,0
5/10/2026,CMK58,Harbour Grey Power-Stretch Pants,4.7718E+13,8.38792E+12,1,2957.62,-739.4,0,2218.22,0,0,0,399.28,2617.5,1,1,0,0
5/10/2026,C224-30,Terracotta Brown Slim Fit Stretch Chinos,4.65688E+13,8.05371E+12,1,1419.05,0,0,1419.05,0,0,0,70.95,1490,1,1,0,0
5/10/2026,PV181-40,Hazel Brown Micro Checks Slim Fit Stretch Formal Pant,4.63318E+13,7.99301E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/10/2026,CMPV142,Cadet Blue Business Casual Pants,4.45633E+13,7.81702E+12,1,3323.82,-945.12,0,2378.7,0,0,0,118.92,2497.62,1,1,0,0
5/10/2026,PVR192-30,Timeless Grey Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,3,6542.86,0,0,6542.86,0,0,0,327.14,6870,3,3,0,0
5/10/2026,K160-36,Belfast Black Checks Slim Fit Power Stretch Pants,4.63318E+13,7.99299E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/10/2026,J14-34,Rebel Blue Vintage Slim Fit Jeans,4.71323E+13,8.22509E+12,2,2838.1,0,0,2838.1,0,0,0,141.9,2980,2,2,0,0
5/10/2026,K133-40,Medium Grey Checks Slim Fit Power Stretch Pants,4.63317E+13,7.99298E+12,1,1419.04,0,0,1419.04,0,0,0,70.96,1490,1,1,0,0
5/10/2026,DC5-34,Cloudline Blue Relaxed Fit Denim Cargos,4.69333E+13,8.17927E+12,2,3028.58,0,0,3028.58,0,0,0,151.42,3180,2,2,0,0
5/10/2026,CHR4-34,Lumora Cream Relaxed Fit Stretch Chinos for Men,4.73066E+13,8.27599E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/10/2026,LP14-34,Morocco Green Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,5,14238.1,-7119.05,0,7119.05,0,0,0,355.95,7475,5,5,0,0
5/10/2026,J6-34,Sky Blue Power-Stretch Slim Fit Jeans,4.61141E+13,7.94639E+12,2,3409.52,0,0,3409.52,0,0,0,170.48,3580,2,2,0,0
5/10/2026,LP11-44,Cappadocia Beige Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,4,11390.47,-5220.63,0,6169.84,0,0,0,308.49,6478.33,4,4,0,0
5/10/2026,PVRT2-42,Kairo Navy Luxury Twill Relaxed Fit Stretch Formal Pants,4.73306E+13,8.13637E+12,1,2466.67,0,0,2466.67,0,0,0,123.33,2590,1,1,0,0
5/10/2026,PV194-32,Stag Brown Textured Slim Fit Stretch Formal Pants,4.69772E+13,8.19231E+12,1,1704.77,0,0,1704.77,0,0,0,85.23,1790,1,1,0,0
5/10/2026,K25-38,Deep Black Slim Fit Power Stretch Pants,4.48431E+13,7.90297E+12,6,10800.01,0,0,10800.01,0,0,0,539.99,11340,6,6,0,0
5/10/2026,DC5-46,Cloudline Blue Relaxed Fit Denim Cargos,4.69333E+13,8.17927E+12,1,1514.28,0,0,1514.28,0,0,0,75.72,1590,1,1,0,0
5/10/2026,JR25-40,Fossil Beige Relaxed Fit Jeans,4.68602E+13,8.15454E+12,1,2466.66,0,0,2466.66,0,0,0,123.34,2590,1,1,0,0
5/10/2026,SP6-L,Backpacker Green Cotton Sweatpants,4.63945E+13,8.00883E+12,2,4742.84,-2371.42,0,2371.42,0,0,0,118.58,2490,2,2,0,0
5/10/2026,PV51-40,Effortless Grey Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,1,1800,0,0,1800,0,0,0,90,1890,1,1,0,0
5/10/2026,PV184-46,Armour Grey Micro Checks Slim Fit Stretch Formal Pant,4.63318E+13,7.99301E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/10/2026,PVR188-38,Somewhere Khaki Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,1,2180.96,0,0,2180.96,0,0,0,109.04,2290,1,1,0,0
5/10/2026,CMPV164,Sangria Wine Checks Women Formal Pants,4.48529E+13,7.90547E+12,1,2957.62,-443.64,0,2513.98,0,0,0,452.52,2966.5,1,1,0,0
5/10/2026,CHR6-36,Cognora Brown Relaxed Fit Stretch Chinos for Men,4.73066E+13,8.27599E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/10/2026,PVRM2-34,Muted Khaki Relaxed Fit Stretch Formal Pants,4.72092E+13,8.24861E+12,1,2180.95,0,0,2180.95,0,0,0,109.05,2290,1,1,0,0
5/10/2026,LP14-42,Morocco Green Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,2,5695.24,-2847.62,0,2847.62,0,0,0,142.38,2990,2,2,0,0
5/10/2026,JR6-38,Dream Blue Relaxed Fit Jeans,4.63013E+13,7.9806E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/10/2026,K175-38,Distant Black Houndstooth Slim Fit Power Stretch Pants,4.71327E+13,8.22517E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/10/2026,PV2-34,Somewhere Khaki Slim Fit Stretch Formal Pants,4.63318E+13,7.99299E+12,3,5400,0,0,5400,0,0,0,270,5670,3,3,0,0
5/10/2026,J10-36,Royal Blue Power-Stretch Slim Fit Jeans,4.42135E+13,7.18146E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/10/2026,K18-30,Dark Grey Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,1,1800,0,0,1800,0,0,0,90,1890,1,1,0,0
5/10/2026,PV200-38,Macaw Black Blue Houndstooth Checks Slim Fit Stretch Formal Pants,4.69772E+13,8.19227E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/10/2026,JR18-36,Mossstone Olive Relaxed Fit Jeans,4.68602E+13,8.15452E+12,2,4933.34,0,0,4933.34,0,0,0,246.66,5180,2,2,0,0
5/10/2026,PV10-28,Everyday Black Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,2,3600,0,0,3600,0,0,0,180,3780,2,2,0,0
5/10/2026,K13-40,Prussian Blue Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,1,1800,0,0,1800,0,0,0,90,1890,1,1,0,0
5/10/2026,PVR188-32,Somewhere Khaki Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,2,4361.9,0,0,4361.9,0,0,0,218.1,4580,2,2,0,0
5/10/2026,PV186-38,Elephant Grey Mini Checks Relaxed Fit Stretch Formal Pants,4.63318E+13,7.99301E+12,1,1895.23,0,0,1895.23,0,0,0,94.77,1990,1,1,0,0
5/10/2026,JR12-42,Nebula Blue Luxury Relaxed Fit Jeans,4.63932E+13,8.00851E+12,1,1704.75,-656.01,0,1048.74,0,0,0,52.44,1101.18,1,1,0,0
5/10/2026,LP11-30,Cappadocia Beige Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,1,2847.62,-1423.81,0,1423.81,0,0,0,71.19,1495,1,1,0,0
5/10/2026,PT12-38,Tharn Grey Relaxed Fit Power Stretch Korean Pintuck Pants,4.7045E+13,8.19812E+12,1,1800,0,0,1800,0,0,0,90,1890,1,1,0,0
5/10/2026,PVR192-38,Timeless Grey Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,7,15266.66,0,0,15266.66,0,0,0,763.34,16030,7,7,0,0
5/10/2026,J14-32,Rebel Blue Vintage Slim Fit Jeans,4.71323E+13,8.22509E+12,3,5676.2,0,0,5676.2,0,0,0,283.8,5960,4,4,0,0
5/10/2026,PV2-38,Somewhere Khaki Slim Fit Stretch Formal Pants,4.63318E+13,7.99299E+12,2,3600,0,0,3600,0,0,0,180,3780,2,2,0,0
5/10/2026,CMPV16,Army Olive Stretch Cargo Pants,4.09907E+13,6.9795E+12,1,3381.35,-245.23,0,3136.12,0,0,0,564.5,3700.62,1,1,0,0
5/10/2026,K25-40,Deep Black Slim Fit Power Stretch Pants,4.48431E+13,7.90297E+12,1,1799.98,0,0,1799.98,0,0,0,90.02,1890,1,1,0,0
5/10/2026,CS5-XL,Flip Blue Relaxed Fit Cargo Sweatshorts,4.67045E+13,8.09315E+12,1,942.86,0,0,942.86,0,0,0,47.14,990,1,1,0,0
5/10/2026,CMPV233,Authority Black Pro.Stretch Formal Trousers,4.7718E+13,8.3879E+12,1,3311.21,-496.68,0,2814.53,0,0,0,576.97,3391.5,1,1,0,0
5/10/2026,JR9-42,Frost White Relaxed Fit Jeans,4.6382E+13,8.0047E+12,1,2371.43,0,0,2371.43,0,0,0,118.57,2490,1,1,0,0
5/10/2026,SS12-M,Poolside Blue Relaxed Fit Sweatshorts,4.66379E+13,8.07657E+12,1,942.86,0,0,942.86,0,0,0,47.14,990,1,1,0,0
5/10/2026,PT11-44,Aurest Grey Relaxed Fit Power Stretch Korean Pintuck Pants,4.70313E+13,8.19733E+12,1,1800,0,0,1800,0,0,0,90,1890,1,1,0,0
5/10/2026,JR32-36,Driftwash Green Luxury Relaxed Fit Jeans,4.70586E+13,8.20141E+12,1,2180.95,0,0,2180.95,0,0,0,109.05,2290,1,1,0,0
5/10/2026,K171-36,Soft Cream Slim Fit Power Stretch Pants,4.64136E+13,8.01435E+12,5,9476.17,0,0,9476.17,0,0,0,473.83,9950,5,5,0,0
5/10/2026,LP8-44,Santorini Navy Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,3,8542.83,-3796.81,0,4746.02,0,0,0,237.31,4983.33,3,3,0,0
5/10/2026,JR10-38,Integrity Blue Relaxed Fit Jeans,4.63012E+13,7.98057E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/10/2026,PV2-32,Somewhere Khaki Slim Fit Stretch Formal Pants,4.63318E+13,7.99299E+12,0,0,0,-1800.48,-1800.48,0,0,0,-90.02,-1890.5,-1,0,-1,-1890.5
5/10/2026,CMPV234,Leadership Khaki Pro.Stretch Formal Trousers,4.7718E+13,8.3879E+12,1,3799.99,-1080.53,0,2719.46,0,0,0,135.98,2855.44,1,1,0,0
5/10/2026,CMK25,Bangalore Black Power-Stretch Pants,3.96447E+13,6.6212E+12,1,2957.62,-887.28,0,2070.34,0,0,0,372.66,2443,1,1,0,0
5/10/2026,K174-32,Quiet Grey Houndstooth Slim Fit Power Stretch Pants,4.71326E+13,8.22515E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/10/2026,DC2-46,Trail Grey Relaxed Fit Denim Cargos,4.69333E+13,8.17927E+12,1,1514.29,0,0,1514.29,0,0,0,75.71,1590,1,1,0,0
5/10/2026,JR11-46,Urban Indigo Luxury Relaxed Fit Jeans,4.64103E+13,8.00851E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/10/2026,STP5-36,Waypoint Khaki Stretchable Travel Pants,4.73228E+13,8.28E+12,1,2466.68,0,0,2466.68,0,0,0,123.32,2590,1,1,0,0
5/10/2026,CMB10,Women's Formal Pants Bundle of 2,4.26092E+13,7.38952E+12,1,10152.56,-1522.88,0,8629.68,0,0,0,1553.32,10183,2,2,0,0
5/10/2026,JR18-34,Mossstone Olive Relaxed Fit Jeans,4.68602E+13,8.15452E+12,4,9866.64,-141.48,0,9725.16,0,0,0,486.28,10211.44,4,4,0,0
5/10/2026,CR234-34,Sandhill Khaki Relaxed Fit Stretch Cargo Pants,4.66271E+13,8.07372E+12,1,1514.29,0,0,1514.29,0,0,0,75.71,1590,1,1,0,0
5/10/2026,J16-36,Raw Black Power-Stretch Slim Fit Jeans,4.3324E+13,7.17193E+12,3,5399.99,0,-1800,3599.99,0,0,0,180.01,3780,2,3,-1,-1890
5/10/2026,J16-42,Raw Black Power-Stretch Slim Fit Jeans,4.39445E+13,7.17193E+12,1,1800,0,0,1800,0,0,0,90,1890,1,1,0,0
5/10/2026,PV51-32,Effortless Grey Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,5,8865.46,-56.5,0,8808.96,0,0,0,576.92,9385.88,5,5,0,0
5/10/2026,LP10-42,Havana Brown Relaxed Fit Lounge Pants,4.73083E+13,8.27647E+12,3,8542.87,-3943.42,0,4599.45,0,0,0,229.96,4829.41,3,3,0,0
5/10/2026,K18-44,Dark Grey Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,1,1800,0,0,1800,0,0,0,90,1890,1,1,0,0
5/10/2026,PVR168-30,Brisk Black Water Repellent Relaxed Fit Stretch Formal Pants,4.67026E+13,8.09246E+12,1,2466.67,0,-2466.67,0,0,0,0,0,0,0,1,-1,-2590
5/10/2026,CMCR42,BoraBora Blue Corduroy Stretch Pants,4.63021E+13,7.98079E+12,1,3799.99,-1080.53,0,2719.46,0,0,0,135.98,2855.44,1,1,0,0
5/10/2026,PVRM1-36,True Blue Relaxed Fit Stretch Formal Pants,4.72092E+13,8.2486E+12,1,2180.94,0,0,2180.94,0,0,0,109.06,2290,1,1,0,0
5/10/2026,JR41-30,Halo Blue Relaxed Fit Jeans,4.74E+13,8.29989E+12,1,2466.66,0,-2466.66,0,0,0,0,0,0,0,1,-1,-2590
5/10/2026,CR233-28,Cave Grey Relaxed Fit Stretch Cargo Pants,4.66271E+13,8.07372E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/10/2026,PV10-30,Everyday Black Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,5,9000,0,-1800,7200,0,0,0,360,7560,4,5,-1,-1890
5/10/2026,PV176-32,Sand Beige Checks Formal Slim Fit Stretch Pants,4.6394E+13,8.00873E+12,2,3028.58,0,0,3028.58,0,0,0,151.42,3180,2,2,0,0
5/10/2026,CMK18,Charcoal Power-Stretch Pants,3.82105E+13,6.24889E+12,1,3323.81,0,0,3323.81,0,0,0,166.19,3490,1,1,0,0
5/10/2026,CS5-M,Flip Blue Relaxed Fit Cargo Sweatshorts,4.67045E+13,8.09315E+12,1,942.86,0,0,942.86,0,0,0,47.14,990,1,1,0,0
5/10/2026,CMPV223,Nova Cream Twill Stretch Formal Pants,4.65892E+13,8.06187E+12,2,10144.07,-2075.35,0,8068.72,0,0,0,1452.36,9521.08,3,3,0,0
5/10/2026,J14-40,Rebel Blue Vintage Slim Fit Jeans,4.71323E+13,8.22509E+12,1,1419.04,0,0,1419.04,0,0,0,70.96,1490,1,1,0,0
5/10/2026,LP14-30,Morocco Green Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,1,2847.6,-1423.8,0,1423.8,0,0,0,71.2,1495,1,1,0,0
5/10/2026,CMK136,Grey Checks Power-Stretch Pants - Women,4.39088E+13,7.7342E+12,1,2957.62,-443.64,0,2513.98,0,0,0,452.52,2966.5,1,1,0,0
5/10/2026,SS7-M,Bonfire Black Relaxed Fit Sweatshorts,4.66379E+13,8.07657E+12,1,942.85,0,0,942.85,0,0,0,47.15,990,1,1,0,0
5/10/2026,SP10-L,Trail Red Cotton Sweatpants,4.70899E+13,8.21095E+12,1,2371.42,-780.03,0,1591.39,0,0,0,79.57,1670.96,1,1,0,0
5/10/2026,PT10-38,Pine Green Relaxed Fit Korean Pintuck Pants,4.64274E+13,8.01763E+12,1,1895.25,-376.32,0,1518.93,0,0,0,75.93,1594.86,1,1,0,0
5/10/2026,JR10-40,Integrity Blue Relaxed Fit Jeans,4.63012E+13,7.98057E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/10/2026,JR8-38,Ecru Beige Relaxed Fit Jeans,4.6382E+13,8.0047E+12,2,4742.86,0,0,4742.86,0,0,0,237.14,4980,2,2,0,0
5/10/2026,CHR2-40,Celestra Navy Relaxed Fit Stretch Chinos for Men,4.73045E+13,8.27522E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/10/2026,JR6-44,Dream Blue Relaxed Fit Jeans,4.64006E+13,7.9806E+12,1,1895.23,-551.29,0,1343.94,0,0,0,67.2,1411.14,1,1,0,0
5/10/2026,PV10-32,Everyday Black Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,7,12600,0,-1895.24,10704.76,0,0,0,535.24,11240,6,7,-1,-1990
5/10/2026,K13-46,Prussian Blue Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,1,1800,0,0,1800,0,0,0,90,1890,1,1,0,0
5/10/2026,PVR190-32,Daily Navy Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,2,4361.9,0,0,4361.9,0,0,0,218.1,4580,2,2,0,0
5/10/2026,K18-38,Dark Grey Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,0,0,0,-1619.53,-1619.53,0,0,0,-80.97,-1700.5,-1,0,-1,-1700.5
5/10/2026,J12-44,Forge Black Slim Fit Jeans,4.68568E+13,8.15347E+12,1,1514.28,0,0,1514.28,0,0,0,75.72,1590,1,1,0,0
5/10/2026,PV51-30,Effortless Grey Slim Fit Stretch Formal Pants,4.48432E+13,7.9037E+12,3,5400,0,0,5400,0,0,0,270,5670,3,3,0,0
5/10/2026,K2-48,Tidal Blue Melange Slim Fit Power Stretch Pants,4.48432E+13,7.90369E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/10/2026,K133-38,Medium Grey Checks Slim Fit Power Stretch Pants,4.63317E+13,7.99298E+12,1,1419.03,-281.76,0,1137.27,0,0,0,56.87,1194.14,1,1,0,0
5/10/2026,JR11-36,Urban Indigo Luxury Relaxed Fit Jeans,4.63932E+13,8.00851E+12,1,1615.81,0,0,1615.81,0,0,0,174.19,1790,1,1,0,0
5/10/2026,PVRM4-38,Grand Grey Relaxed Fit Stretch Formal Pants,4.72092E+13,8.24861E+12,1,2180.96,0,0,2180.96,0,0,0,109.04,2290,1,1,0,0
5/10/2026,LP7-40,Monaco Black Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,1,2847.6,-1423.8,0,1423.8,0,0,0,71.2,1495,1,1,0,0
5/10/2026,PVRT5-40,Argil Khaki Luxury Twill Relaxed Fit Stretch Formal Pants,4.68155E+13,8.13639E+12,1,2466.68,0,0,2466.68,0,0,0,123.32,2590,1,1,0,0
5/10/2026,K168-44,Ripple Blue Checks Slim Fit Power Stretch Pants,4.63317E+13,7.99298E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/10/2026,SR3-44,Sesame Beige Chino Shorts,4.63932E+13,8.00852E+12,1,942.85,0,0,942.85,0,0,0,47.15,990,1,1,0,0
5/10/2026,K163-30,Piano Black Slim Fit Lightweight Power Stretch Pants,4.64816E+13,8.03014E+12,1,2180.95,0,0,2180.95,0,0,0,109.05,2290,1,1,0,0
5/10/2026,LP10-32,Havana Brown Relaxed Fit Lounge Pants,4.73083E+13,8.27647E+12,2,5695.24,-2594.97,0,3100.27,0,0,0,155.01,3255.28,2,2,0,0
5/10/2026,PVR168-42,Brisk Black Water Repellent Relaxed Fit Stretch Formal Pants,4.67026E+13,8.09246E+12,1,2466.66,0,0,2466.66,0,0,0,123.34,2590,1,1,0,0
5/10/2026,JR6-30,Dream Blue Relaxed Fit Jeans,4.63013E+13,7.9806E+12,1,1895.24,0,0,1895.24,0,0,0,94.76,1990,1,1,0,0
5/10/2026,LP7-36,Monaco Black Relaxed Fit Lounge Pants,4.73084E+13,8.27647E+12,5,14238.1,-5695.24,0,8542.86,0,0,0,427.14,8970,5,5,0,0
5/10/2026,K133-44,Medium Grey Checks Slim Fit Power Stretch Pants,4.63317E+13,7.99298E+12,2,2838.11,0,0,2838.11,0,0,0,141.89,2980,2,2,0,0
5/10/2026,CR233-42,Cave Grey Relaxed Fit Stretch Cargo Pants,4.66271E+13,8.07372E+12,1,1704.77,0,0,1704.77,0,0,0,85.23,1790,1,1,0,0
5/10/2026,PVR187-38,Everyday Black Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,8,17447.61,0,0,17447.61,0,0,0,872.39,18320,8,8,0,0
5/10/2026,JR10-36,Integrity Blue Relaxed Fit Jeans,4.63012E+13,7.98057E+12,1,1895.24,-447.3,0,1447.94,0,0,0,72.39,1520.33,1,1,0,0
5/10/2026,K157-46,Chive Green Slim Fit Power Stretch Pants,4.64819E+13,8.03032E+12,1,1419.05,0,0,1419.05,0,0,0,70.95,1490,1,1,0,0
5/10/2026,CR233-36,Cave Grey Relaxed Fit Stretch Cargo Pants,4.66271E+13,8.07372E+12,2,3409.52,0,0,3409.52,0,0,0,170.48,3580,2,2,0,0
5/10/2026,CHR1-30,Noctara Black Relaxed Fit Stretch Chinos for Men,4.73066E+13,8.27599E+12,2,3790.47,0,0,3790.47,0,0,0,189.53,3980,2,2,0,0
5/10/2026,PVR190-40,Daily Navy Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,4,8723.8,0,0,8723.8,0,0,0,436.2,9160,4,4,0,0
5/10/2026,J13-44,Edge Grey Slim Fit Jeans,4.68568E+13,8.15347E+12,1,1514.29,0,0,1514.29,0,0,0,75.71,1590,1,1,0,0
5/10/2026,J10-40,Royal Blue Power-Stretch Slim Fit Jeans,4.42135E+13,7.18146E+12,1,1704.76,0,0,1704.76,0,0,0,85.24,1790,1,1,0,0
5/10/2026,PV2-36,Somewhere Khaki Slim Fit Stretch Formal Pants,4.63318E+13,7.99299E+12,1,1800,0,0,1800,0,0,0,90,1890,1,1,0,0
5/10/2026,PVR189-36,Effortless Grey Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,9,19628.56,0,0,19628.56,0,0,0,981.44,20610,9,9,0,0
5/10/2026,CS6-L,Grover Olive Relaxed Fit Cargo Sweatshorts,4.67045E+13,8.09315E+12,1,942.85,0,0,942.85,0,0,0,47.15,990,1,1,0,0
5/10/2026,JR34-36,Cyclone Grey Cloud Wash Luxury Relaxed Fit Jeans,4.71323E+13,8.22507E+12,2,3409.52,0,0,3409.52,0,0,0,170.48,3580,2,2,0,0
5/10/2026,JR25-34,Fossil Beige Relaxed Fit Jeans,4.68602E+13,8.15454E+12,3,7399.98,0,0,7399.98,0,0,0,370.02,7770,3,3,0,0
5/10/2026,JOG1-M,Soren Black Tapered Fit Joggers,4.69314E+13,8.17861E+12,1,2371.44,-989.09,0,1382.35,0,0,0,69.11,1451.46,1,1,0,0
5/10/2026,PT5-44,Lunar Black Relaxed Fit Korean Pintuck Pants,4.64274E+13,8.01763E+12,1,1895.22,0,0,1895.22,0,0,0,94.78,1990,1,1,0,0
5/10/2026,CMK13,Insignia Blue Power-Stretch Pants,3.82104E+13,6.24886E+12,1,2957.61,-887.28,0,2070.33,0,0,0,372.67,2443,1,1,0,0
5/10/2026,STP5-38,Waypoint Khaki Stretchable Travel Pants,4.73228E+13,8.28E+12,1,2466.66,0,0,2466.66,0,0,0,123.34,2590,1,1,0,0
5/10/2026,K25-36,Deep Black Slim Fit Power Stretch Pants,4.48431E+13,7.90297E+12,8,14400.03,0,0,14400.03,0,0,0,719.97,15120,8,8,0,0
5/10/2026,JR9-46,Frost White Relaxed Fit Jeans,4.6382E+13,8.0047E+12,2,4742.86,0,0,4742.86,0,0,0,237.14,4980,2,2,0,0
5/10/2026,CS1-L,Dash Black Relaxed Fit Cargo Sweatshorts,4.67045E+13,8.09315E+12,1,942.86,0,0,942.86,0,0,0,47.14,990,1,1,0,0
5/10/2026,PVR192-32,Timeless Grey Relaxed Fit Stretch Formal Pants,4.66158E+13,8.07106E+12,1,2180.95,0,0,2180.95,0,0,0,109.05,2290,1,1,0,0
